id_a,id_b,sha_a,sha_b,sim_score,error_types_a,error_types_b
107,126,44cc14aa3f36dbd14049106933dcd12bdb1fead4,ed13d89504c50a1b3f5d9757b74c7aaf38356150,0.642,Type Checking,Static Analysis|Type Checking
505,515,7d72b013e4ef17166f056cdd94741156d0001114,9f1e1bd929f24c15a85450be0835ca82fa187cd2,0.642,Type Checking,Type Checking
80,204,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,acdbed3f7aacf32067b3353d653825efd06caeac,0.6418,Test Failure|Type Checking,Import Error|Type Checking
77,159,d340b3a337398d539f38101282d09dd5e9966354,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6417,Import Error,Import Error|Type Checking
375,433,248a0b8e6a790d65a3e47ce1972967cdf5baf786,d461f312431b69d9e3a4068b50fca6449fd34940,0.6417,Linting,Linting
81,178,dc63689a775dcb8f90cac9824149e21c3a868cc1,6ad4e8d6bb1ea167fa88d68f5396968b713dd7ba,0.6416,Type Checking,Type Checking
137,133,7c228365e8de18c41dfe96d6035bc7c528663f2b,166f99e7023eb1ab623926aa8ce743e7fb2a6d50,0.6415,Type Checking,Type Checking
78,83,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,0.6414,Import Error|Type Checking,Type Checking|Import Error
493,451,e693b7399ee5911784f4ac4defb28baf9587f984,2e7fac1fa5dc8fc049721d23698810c2d2518adf,0.6414,Code Styling,Code Formatting
475,480,9388a2af668cc9def219ceca43c66a649bdc69d0,9f86e5eaae5340895bc2ff917672bb3d0b8c8a3c,0.6411,Network,Network
560,567,033df9f74d897a258ccc62d712bdcf192308be62,0d95b133ddb0fa253ec05ebaeef9ec901c6f7237,0.6411,Import Error,Test Failure
74,89,c434e89bee35d93f4e741c32dc36c5a9a68404df,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,0.6407,Type Checking|Import Error,Import Error|Type Checking
150,207,073ad2a4332ae2ea545fd18c601fdf2171d150c6,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6407,Type Checking|Import Error,Type Checking|Import Error
151,175,09c3a7624b042f0af173fb95362fbefbb3d32522,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6407,Import Error|Type Checking,Type Checking|Import Error|Code Styling
522,518,ab9c7f77e0f9f30dc850a0e808f8eacace0a4b2b,a45d6ed960156b41ffc8168a07719c49655cf40b,0.6406,Code Styling,Code Styling|Type Checking
201,207,a4f765fa10f5588775b757a3b3bafb3194f8ac86,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6405,Import Error|Type Checking,Type Checking|Import Error
382,398,bb01eda695bcf0f7d79149c2353ca9cd400cd9ff,c2b2c04d2b5fdc5462e0db7eb8847aa85c31b5d9,0.6405,Type Checking,Type Checking
77,79,d340b3a337398d539f38101282d09dd5e9966354,da9d2e853bd3c3111d4d8864906975c75f7e9888,0.6404,Import Error,Type Checking|Import Error
79,159,da9d2e853bd3c3111d4d8864906975c75f7e9888,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6404,Type Checking|Import Error,Import Error|Type Checking
191,170,840ad511b904f43678ec438464deb893fda58c8b,4b5113e905468a8710137ff717685e5728e9cadf,0.6404,Code Styling|Import Error,Import Error|Type Checking
378,393,b80cb885466e25f0de4304f14493d6cff6c7ba20,c07f0ba427e83c43ad8c7068aafd1b032cfe34c1,0.6403,Test Failure,Test Failure
80,83,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,0.6401,Test Failure|Type Checking,Type Checking|Import Error
32,34,2f0605c9ec79b7a675728cb525ad55b36ade2e93,cfbbed910a5d84c08f9af237cf6737502c456f66,0.6401,Code Styling,Code Formatting
71,169,bd46af653e25571f377664c7b7e9228ae8b28e96,3ab735577ed448887a8f1f463c73a611a4ca253e,0.64,Code Styling,Code Styling
151,186,09c3a7624b042f0af173fb95362fbefbb3d32522,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6399,Import Error|Type Checking,Import Error|Code Styling
463,446,769e78aa95c081c96ab52c3fb449b6230bb245db,083b48256813564d301995020b838bfaf6055d79,0.6399,Code Formatting,Code Formatting
418,417,ed81322247e526f87264c1f8b8e067307cf4a2e3,ec5fbc16becebb97e5635f2522fcdad3e2340023,0.6396,Dependency,Dependency Error
331,334,6964fcd4152f54ef1091ddb84a102bde8ba8c12f,a1741388832b295ac6f4f031820ea292f484c64a,0.6396,Static Analysis,Static Analysis
53,304,58c7cde15084b1c07373c00028dbd19b85fd5e1b,16c48e2d1190bbc6fd907ae612921df5dd3f42f4,0.6396,Test Failure,Type Checking|Workflow Error
382,388,bb01eda695bcf0f7d79149c2353ca9cd400cd9ff,bee41c19610cd35c5663e176e0fe1459e6bd80f3,0.6394,Type Checking,Type Checking
459,473,6af171ff8190efbbd9b72aa19b11564279fd37f2,926f6108861434b74b89f4836c9ee0f3bd0ebe78,0.6393,Network,Network
156,176,1a6efefa726610d7ca262beb8e6adf1607829dbb,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6392,Type Checking|Import Error,Code Styling|Import Error
105,115,424e2bec035589620a6ae25f51d4f389adc3a12e,992b9a36ee14ce62ac8639c1ec88ba83e375e525,0.6391,Code Formatting,Type Checking
113,126,6aee1d58e8ce6402c48325c8c479dae84596d352,ed13d89504c50a1b3f5d9757b74c7aaf38356150,0.6391,Type Checking,Static Analysis|Type Checking
116,128,a02c53a0eed80e7332e03b39bac351260afde289,f539ef9be2b510a9bef42e224e7c601f5965bcda,0.6389,Code Styling,Code Styling
84,156,ede117552a48bee7f674fbfab87d9586f2fabe19,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6386,Import Error|Type Checking,Type Checking|Import Error
171,177,557f5305cd8dc547495ea9bbfec35bee632b63be,69a56c3a1a48f96da4e8c6f71b19dfd71f3f2b8c,0.6386,Code Styling,Code Styling
163,199,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6385,Code Styling|Test Failure,Code Styling|Import Error
88,182,fa597eab63defb9e7e146e73c6ee23fb00f16284,754f4d3afe097bd3d360bb8a186acd95cc2542ea,0.6384,Test Failure|Type Checking,Test Failure
172,202,55c8c01643e65d53cf29664e5d5dc6d7307272d6,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6384,Test Failure|Type Checking,Type Checking|Import Error
385,388,bdf0e8ccb9f8ba396d78e8154e6ad213cff059a7,bee41c19610cd35c5663e176e0fe1459e6bd80f3,0.6384,Type Checking,Type Checking
89,156,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6382,Import Error|Type Checking,Type Checking|Import Error
202,205,a52d22193b0ad09104ad4afdc6adddffeb5b8894,ae364459a503a2867eeef3ede75f24ad3b5d5839,0.6382,Type Checking|Import Error,Import Error
254,255,11bab0fb5ed6c9b67ae9a4de2694c2fda47e2b62,ce27d795db2ad56eabd9c05bf7a17c9a7bea951f,0.6381,Code Formatting,Code Formatting
504,506,7b5ea73b4d5ae96d3e764a48f2d123c35e4295d2,80fe937279863ecf49a66640859a9d9dd17ec23b,0.6378,Code Styling|Type Checking,Code Styling
79,86,da9d2e853bd3c3111d4d8864906975c75f7e9888,f2436c62292765f014a0dd30a013035abd13c33f,0.6377,Type Checking|Import Error,Type Checking|Import Error
413,421,dbe785e7397a3849c329fda9c181e9290ac95a2a,f4ed7a6f985ea8135f1cb2b2b01bd794a7f45520,0.6376,Dependency,Dependency Error
73,184,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6374,Import Error,Import Error|Type Checking
156,170,1a6efefa726610d7ca262beb8e6adf1607829dbb,4b5113e905468a8710137ff717685e5728e9cadf,0.6374,Type Checking|Import Error,Import Error|Type Checking
526,539,44cf736f9ad32392d86c990b2c3140d0ef359fd2,af5fcb21859b6be4d60ee75ffdec5ef326932b6d,0.6373,Environment Error,Environment|Test Failure
74,162,c434e89bee35d93f4e741c32dc36c5a9a68404df,3045ad82fb7ebc1182bf5d0a1d64713bec621512,0.6372,Type Checking|Import Error,Code Styling|Import Error
502,515,76dde6d520faf6beef94f3522da08d2fd6d0d372,9f1e1bd929f24c15a85450be0835ca82fa187cd2,0.6372,Type Checking,Type Checking
175,209,67b1780b01f5d7461dc9b3d189d25acecbdb171d,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6371,Type Checking|Import Error|Code Styling,Test Failure|Type Checking
184,203,7b8834b321a97bc57d7a5ac82680c24aff793b91,ac2b8825370e010e3875415296d16506d231bb90,0.6371,Import Error|Type Checking,Type Checking|Import Error
76,84,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,ede117552a48bee7f674fbfab87d9586f2fabe19,0.6369,Import Error|Type Checking|Code Styling,Import Error|Type Checking
89,155,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,0.6368,Import Error|Type Checking,Type Checking|Import Error
296,192,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,8474427eeab92e28766b8051d92e6b46379581e9,0.6366,Import Error|Code Styling,Code Styling|Import Error
155,186,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6365,Type Checking|Import Error,Import Error|Code Styling
179,192,6e5f3fc6534025b5711d84f144d3071f1ff403d2,8474427eeab92e28766b8051d92e6b46379581e9,0.6365,Import Error|Code Styling,Code Styling|Import Error
73,89,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,0.6363,Import Error,Import Error|Type Checking
159,191,1da36493c0905f61ee6fa58ebf792f993d3579dc,840ad511b904f43678ec438464deb893fda58c8b,0.6363,Import Error|Type Checking,Code Styling|Import Error
2,21,db6550a228941b538f340fb5b65ed16c43a21b88,68ddb2559e616656301858d441a523ebd64a710f,0.6363,Code Styling,Code Styling
203,207,ac2b8825370e010e3875415296d16506d231bb90,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6359,Type Checking|Import Error,Type Checking|Import Error
76,175,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6358,Import Error|Type Checking|Code Styling,Type Checking|Import Error|Code Styling
205,207,ae364459a503a2867eeef3ede75f24ad3b5d5839,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6357,Import Error,Type Checking|Import Error
386,393,be303e1d1fbff72f804da366b171ac94b4286acc,c07f0ba427e83c43ad8c7068aafd1b032cfe34c1,0.6357,Test Failure,Test Failure
383,396,bbe646cb38f74b164402f9eac9ee486176f22b8d,c18a9ef7091afb77bfdcc44b11809cd8c9274652,0.6356,Test Failure,Test Failure
89,153,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6352,Import Error|Type Checking,Import Error|Type Checking
159,161,1da36493c0905f61ee6fa58ebf792f993d3579dc,235e19d6998790dd527e8a43710990aef29359b1,0.6351,Import Error|Type Checking,Test Failure|Type Checking
159,167,1da36493c0905f61ee6fa58ebf792f993d3579dc,39d992d415c335b61f670c31a68c0edc578e5062,0.6347,Import Error|Type Checking,Import Error|Type Checking
159,170,1da36493c0905f61ee6fa58ebf792f993d3579dc,4b5113e905468a8710137ff717685e5728e9cadf,0.6346,Import Error|Type Checking,Import Error|Type Checking
465,485,78b289243ec6c116209d27f3de4b11c211f97f91,b3662574643c396d85eacf7b4472ba9f50350d92,0.6346,Code Formatting,Network Error|Code Styling
503,511,79d3e3ca7de6cb8b16e836dfba7d12ffd8e71f42,87ef1325e80dbb82693c7e59dff4f4f37d68da65,0.6346,Type Checking,Type Checking
88,165,fa597eab63defb9e7e146e73c6ee23fb00f16284,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6345,Test Failure|Type Checking,Type Checking|Import Error
79,89,da9d2e853bd3c3111d4d8864906975c75f7e9888,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,0.6344,Type Checking|Import Error,Import Error|Type Checking
81,188,dc63689a775dcb8f90cac9824149e21c3a868cc1,7f4d750eaf81c6f8384ed8246180c29bb45ea7bf,0.6344,Type Checking,Type Checking
445,465,02237e2a7e177390256eef0d1beb3a0a8c942acc,78b289243ec6c116209d27f3de4b11c211f97f91,0.6344,Code Formatting,Code Formatting
537,545,9dc2989bf314072dcfa5ddc2e481df5fc3132b07,c6e622ac4765055bd95f5358a6f19ed3970da9b4,0.6344,Test Failure,Environment Error|Test Failure
90,207,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6341,Type Checking|Test Failure,Type Checking|Import Error
500,517,6ddeb2324ee74fde5f816427b0a2c933e1205d12,a33b26d8520a396ba5dd2de736b63046422ca368,0.6341,Code Styling|Type Checking,Code Styling|Type Checking
96,97,803a8db60cb2ce21c0e3b0ed2b773d2ecc5142bd,82f33c12206d1ab7a19d4b5369a40c3016b255ee,0.634,Test Failure,Test Failure
154,162,18f4596992d6c36ccf9da84ae30083ef65878130,3045ad82fb7ebc1182bf5d0a1d64713bec621512,0.6338,Code Styling|Import Error,Code Styling|Import Error
165,182,344c0994f4fce22a64ad9c57270679e51b8e66e6,754f4d3afe097bd3d360bb8a186acd95cc2542ea,0.6338,Type Checking|Import Error,Test Failure
177,189,69a56c3a1a48f96da4e8c6f71b19dfd71f3f2b8c,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6338,Code Styling,Code Styling|Import Error
88,186,fa597eab63defb9e7e146e73c6ee23fb00f16284,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6337,Test Failure|Type Checking,Import Error|Code Styling
455,484,46e4e85039f556a4ddb395d794a161e99045f6ec,ae9efd4a08b946413fb9953a389df6d548068066,0.6336,Code Formatting,Code Formatting
78,150,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,073ad2a4332ae2ea545fd18c601fdf2171d150c6,0.6335,Import Error|Type Checking,Type Checking|Import Error
340,346,1269df3cb05ca13f7cddfb2eff4759a48060a501,db36ac2d272850e6b2f37ff6980f23c47017550a,0.6335,Type Checking,Code Styling
78,193,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6332,Import Error|Type Checking,Import Error|Type Checking
86,168,f2436c62292765f014a0dd30a013035abd13c33f,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,0.6332,Type Checking|Import Error,Import Error|Code Styling|Type Checking
506,518,80fe937279863ecf49a66640859a9d9dd17ec23b,a45d6ed960156b41ffc8168a07719c49655cf40b,0.6332,Code Styling,Code Styling|Type Checking
90,186,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.633,Type Checking|Test Failure,Import Error|Code Styling
537,544,9dc2989bf314072dcfa5ddc2e481df5fc3132b07,c69fd6009fd8b027305163e7e4200f6ad67af95a,0.633,Test Failure,Environment Error|Test Failure
89,175,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6329,Import Error|Type Checking,Type Checking|Import Error|Code Styling
186,198,7da71b58b1eb9b56ac1b4423afd9da61679a706e,9b52669238946cd01f9cc5e99a4b6babf0942cdf,0.6329,Import Error|Code Styling,Code Styling
504,508,7b5ea73b4d5ae96d3e764a48f2d123c35e4295d2,845e83099b5364b6bede874608bdad62ac318bc9,0.6329,Code Styling|Type Checking,Type Checking
460,461,734baee3ea9e591888c79c1976e36c460da45528,73be451c05da635aa2828a6c3afb6e924da1ca03,0.6328,Code Styling,Code Formatting|Code Styling
452,464,35bcc1e64e7a71cdf06972952cdcebe52cc6a6e9,770f97a0a0b3f9c8a1e7f4b55ad99376197e28f2,0.6327,Code Formatting,Code Styling
150,173,073ad2a4332ae2ea545fd18c601fdf2171d150c6,5f24cca27fe01045314ee6ddb7619e164ada0c91,0.6326,Type Checking|Import Error,Import Error
172,193,55c8c01643e65d53cf29664e5d5dc6d7307272d6,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6326,Test Failure|Type Checking,Import Error|Type Checking
189,198,82609349d7098fd5ad1c71f0e057f50cd0074404,9b52669238946cd01f9cc5e99a4b6babf0942cdf,0.6326,Code Styling|Import Error,Code Styling
150,159,073ad2a4332ae2ea545fd18c601fdf2171d150c6,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6325,Type Checking|Import Error,Import Error|Type Checking
118,122,a7a139ca8f5d0acdebb205d469166fbe034c2372,cbb7561e4e0d81a027fbd7ff6482fea13ee17398,0.6325,Type Checking,Type Checking
81,85,dc63689a775dcb8f90cac9824149e21c3a868cc1,f06bfb4ef15132a04a3983b4aa40f2e385ef7c04,0.6324,Type Checking,Type Checking
25,26,5b9b7a0f0f73cc0257f1b41b4904dc9056e9baa1,5fea24b4a3fc4952e83474db5e7dc05af9ec76f6,0.6324,Code Formatting,Code Formatting
151,159,09c3a7624b042f0af173fb95362fbefbb3d32522,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6323,Import Error|Type Checking,Import Error|Type Checking
86,204,f2436c62292765f014a0dd30a013035abd13c33f,acdbed3f7aacf32067b3353d653825efd06caeac,0.6322,Type Checking|Import Error,Import Error|Type Checking
156,175,1a6efefa726610d7ca262beb8e6adf1607829dbb,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6321,Type Checking|Import Error,Type Checking|Import Error|Code Styling
86,91,f2436c62292765f014a0dd30a013035abd13c33f,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,0.632,Type Checking|Import Error,Import Error|Code Styling
86,191,f2436c62292765f014a0dd30a013035abd13c33f,840ad511b904f43678ec438464deb893fda58c8b,0.632,Type Checking|Import Error,Code Styling|Import Error
19,20,454164496177fd8b9d6aad4f106e68e816becb6c,537b57d99d10ecbcf8a9835bda18a73ee284d88f,0.632,Code Formatting,Code Formatting
189,207,82609349d7098fd5ad1c71f0e057f50cd0074404,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6319,Code Styling|Import Error,Type Checking|Import Error
88,203,fa597eab63defb9e7e146e73c6ee23fb00f16284,ac2b8825370e010e3875415296d16506d231bb90,0.6318,Test Failure|Type Checking,Type Checking|Import Error
117,102,a6517d5fc23bbb6be3424924264025b961df3fe2,07c55e7c8bee5b60d9d9647d647f89bec137ef4d,0.6318,Code Styling|Type Checking,Code Styling
86,172,f2436c62292765f014a0dd30a013035abd13c33f,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6317,Type Checking|Import Error,Test Failure|Type Checking
527,540,459cfd9a9110080f68d50b9ae3b63fa17b0f2f0c,b41c3a617f8b67bd12b40558e6ce45fcfe18be16,0.6317,Environment Error|Test Failure,Environment
152,183,110e09997f8a22a617e261dec9e301129bbead65,78c5d662bf2145c91356e5185db05a17950b3dc4,0.6316,Test Failure|Type Checking,Type Checking|Import Error
79,203,da9d2e853bd3c3111d4d8864906975c75f7e9888,ac2b8825370e010e3875415296d16506d231bb90,0.6315,Type Checking|Import Error,Type Checking|Import Error
151,189,09c3a7624b042f0af173fb95362fbefbb3d32522,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6315,Import Error|Type Checking,Code Styling|Import Error
153,207,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6315,Import Error|Type Checking,Type Checking|Import Error
165,200,344c0994f4fce22a64ad9c57270679e51b8e66e6,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6315,Type Checking|Import Error,Type Checking|Test Failure
197,202,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6315,Test Failure|Type Checking,Type Checking|Import Error
86,167,f2436c62292765f014a0dd30a013035abd13c33f,39d992d415c335b61f670c31a68c0edc578e5062,0.6313,Type Checking|Import Error,Import Error|Type Checking
296,189,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6313,Import Error|Code Styling,Code Styling|Import Error
296,162,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,3045ad82fb7ebc1182bf5d0a1d64713bec621512,0.6312,Import Error|Code Styling,Code Styling|Import Error
79,175,da9d2e853bd3c3111d4d8864906975c75f7e9888,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.631,Type Checking|Import Error,Type Checking|Import Error|Code Styling
151,183,09c3a7624b042f0af173fb95362fbefbb3d32522,78c5d662bf2145c91356e5185db05a17950b3dc4,0.6308,Import Error|Type Checking,Type Checking|Import Error
158,187,1d0fff71ae9ea258fad3d54257be9ca9b3eb499e,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6308,Code Styling,Code Styling|Import Error
161,165,235e19d6998790dd527e8a43710990aef29359b1,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6307,Test Failure|Type Checking,Type Checking|Import Error
8,10,385c14d0ae500918cff5565ea836884bfaa2bfa5,ecb486addc70aecc9b28f2b30a77eaf2fd587091,0.6307,Code Styling|Code Formatting,Type Checking|Code Styling
86,184,f2436c62292765f014a0dd30a013035abd13c33f,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6305,Type Checking|Import Error,Import Error|Type Checking
157,166,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,37c595ac6f390dbccbcfa20f742faa36f34b194a,0.6305,Import Error|Code Styling,Import Error
162,168,3045ad82fb7ebc1182bf5d0a1d64713bec621512,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,0.6305,Code Styling|Import Error,Import Error|Code Styling|Type Checking
77,156,d340b3a337398d539f38101282d09dd5e9966354,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6304,Import Error,Type Checking|Import Error
206,207,aef89d7979ff37db1e5e5a75265767e0c460b0ba,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6304,Type Checking,Type Checking|Import Error
529,540,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,b41c3a617f8b67bd12b40558e6ce45fcfe18be16,0.6304,Environment Error|Runtime Error|Test Failure,Environment
173,191,5f24cca27fe01045314ee6ddb7619e164ada0c91,840ad511b904f43678ec438464deb893fda58c8b,0.6303,Import Error,Code Styling|Import Error
486,446,b5b9507e0e063bd08038c29b13d10a09e66a198d,083b48256813564d301995020b838bfaf6055d79,0.6302,Code Styling,Code Formatting
77,202,d340b3a337398d539f38101282d09dd5e9966354,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6301,Import Error,Type Checking|Import Error
86,189,f2436c62292765f014a0dd30a013035abd13c33f,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6301,Type Checking|Import Error,Code Styling|Import Error
80,184,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.63,Test Failure|Type Checking,Import Error|Type Checking
158,199,1d0fff71ae9ea258fad3d54257be9ca9b3eb499e,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.63,Code Styling,Code Styling|Import Error
207,200,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.63,Type Checking|Import Error,Type Checking|Test Failure
83,192,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,8474427eeab92e28766b8051d92e6b46379581e9,0.6299,Type Checking|Import Error,Code Styling|Import Error
500,507,6ddeb2324ee74fde5f816427b0a2c933e1205d12,82fe739a979a58067738c7f97cbb8444f12277d5,0.6298,Code Styling|Type Checking,Type Checking|Code Styling
88,151,fa597eab63defb9e7e146e73c6ee23fb00f16284,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6296,Test Failure|Type Checking,Import Error|Type Checking
156,191,1a6efefa726610d7ca262beb8e6adf1607829dbb,840ad511b904f43678ec438464deb893fda58c8b,0.6296,Type Checking|Import Error,Code Styling|Import Error
179,189,6e5f3fc6534025b5711d84f144d3071f1ff403d2,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6295,Import Error|Code Styling,Code Styling|Import Error
191,199,840ad511b904f43678ec438464deb893fda58c8b,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6295,Code Styling|Import Error,Code Styling|Import Error
88,207,fa597eab63defb9e7e146e73c6ee23fb00f16284,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6294,Test Failure|Type Checking,Type Checking|Import Error
156,183,1a6efefa726610d7ca262beb8e6adf1607829dbb,78c5d662bf2145c91356e5185db05a17950b3dc4,0.6294,Type Checking|Import Error,Type Checking|Import Error
159,193,1da36493c0905f61ee6fa58ebf792f993d3579dc,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6294,Import Error|Type Checking,Import Error|Type Checking
166,205,37c595ac6f390dbccbcfa20f742faa36f34b194a,ae364459a503a2867eeef3ede75f24ad3b5d5839,0.6293,Import Error,Import Error
183,199,78c5d662bf2145c91356e5185db05a17950b3dc4,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6293,Type Checking|Import Error,Code Styling|Import Error
386,396,be303e1d1fbff72f804da366b171ac94b4286acc,c18a9ef7091afb77bfdcc44b11809cd8c9274652,0.6293,Test Failure,Test Failure
158,189,1d0fff71ae9ea258fad3d54257be9ca9b3eb499e,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6292,Code Styling,Code Styling|Import Error
502,507,76dde6d520faf6beef94f3522da08d2fd6d0d372,82fe739a979a58067738c7f97cbb8444f12277d5,0.6291,Type Checking,Type Checking|Code Styling
87,197,f6f8da08fb440f8856510d0837876c41eb182dfc,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.629,Type Checking,Test Failure|Type Checking
508,512,845e83099b5364b6bede874608bdad62ac318bc9,88c4f3ff124763577043c1741057863ee519f9b2,0.629,Type Checking,Type Checking|Code Formatting
155,197,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6289,Type Checking|Import Error,Test Failure|Type Checking
383,406,bbe646cb38f74b164402f9eac9ee486176f22b8d,c4b91c30a2238a1f3399143e846f1b814b7ae6e2,0.6289,Test Failure,Test Failure
83,199,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6288,Type Checking|Import Error,Code Styling|Import Error
84,172,ede117552a48bee7f674fbfab87d9586f2fabe19,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6288,Import Error|Type Checking,Test Failure|Type Checking
207,209,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6288,Type Checking|Import Error,Test Failure|Type Checking
485,491,b3662574643c396d85eacf7b4472ba9f50350d92,c46ca36c8e3d00d736d38f01c0f716cd2cade957,0.6286,Network Error|Code Styling,Code Formatting|Network Error
74,193,c434e89bee35d93f4e741c32dc36c5a9a68404df,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6284,Type Checking|Import Error,Import Error|Type Checking
152,206,110e09997f8a22a617e261dec9e301129bbead65,aef89d7979ff37db1e5e5a75265767e0c460b0ba,0.6283,Test Failure|Type Checking,Type Checking
566,574,0ca45f6bc5636846b3aeaf10321cb07218bc23f3,18ec9967ccaf892188f1d7275dc36ec6b1b0e06e,0.6283,Test Failure,Import Error
